case:concept:name,concept:name,start:timestamp,time:timestamp,org:resource,Action,EventOrigin,case:LoanGoal,case:ApplicationType,case:RequestedAmount
Application_1252179918,A_Validating,2016-09-30 12:03:36.297000+00:00,2016-10-05 13:41:14.401000+00:00,User_126,statechange,Application,Existing loan takeover,New credit,35000.0
Application_1252179918,O_Returned,2016-10-05 13:41:14.401000+00:00,2016-10-05 13:42:41.773000+00:00,User_126,statechange,Offer,Existing loan takeover,New credit,35000.0
Application_1252179918,A_Incomplete,2016-10-05 13:42:41.773000+00:00,2016-10-10 13:32:42.500000+00:00,User_30,statechange,Application,Existing loan takeover,New credit,35000.0
Application_1252179918,A_Validating,2016-10-10 13:32:42.500000+00:00,2016-10-11 07:46:55.684000+00:00,User_120,statechange,Application,Existing loan takeover,New credit,35000.0
Application_1252179918,A_Incomplete,2016-10-11 07:46:55.684000+00:00,2016-10-12 13:35:17.858000+00:00,User_29,statechange,Application,Existing loan takeover,New credit,35000.0
Application_1252179918,O_Accepted,2016-10-12 13:35:17.858000+00:00,2016-10-24 05:14:13.898000+00:00,User_68,statechange,Offer,Existing loan takeover,New credit,35000.0
Application_1252179918,A_Pending,2016-10-24 05:14:13.898000+00:00,2016-10-24 05:14:13.906000+00:00,User_68,statechange,Application,Existing loan takeover,New credit,35000.0
Application_1252179918,O_Cancelled,2016-10-24 05:14:13.906000+00:00,2016-10-24 05:14:13.924000+00:00,User_68,statechange,Offer,Existing loan takeover,New credit,35000.0
Application_1252179918,END,2016-10-24 05:14:13.906000+00:00,2016-10-24 05:14:13.924000+00:00,SYSTEM,statechange,Offer,Existing loan takeover,New credit,35000.0
Application_1252849665,START,2016-08-25 09:59:31.356000+00:00,2016-08-25 09:59:31.355000+00:00,SYSTEM,Created,Application,Unknown,New credit,22500.0
Application_1252849665,A_Create Application,2016-08-25 09:59:31.356000+00:00,2016-08-25 09:59:31.356000+00:00,User_31,Created,Application,Unknown,New credit,22500.0
Application_1252849665,A_Concept,2016-08-25 09:59:31.356000+00:00,2016-08-25 09:59:31.372000+00:00,User_31,statechange,Application,Unknown,New credit,22500.0
Application_1252849665,A_Accepted,2016-08-25 09:59:31.372000+00:00,2016-08-25 10:00:37.072000+00:00,User_31,statechange,Application,Unknown,New credit,22500.0
Application_1252849665,O_Create Offer,2016-08-25 10:00:37.072000+00:00,2016-08-25 10:03:00.460000+00:00,User_31,Created,Offer,Unknown,New credit,22500.0
Application_1252849665,O_Created,2016-08-25 10:03:00.460000+00:00,2016-08-25 10:03:01.134000+00:00,User_31,statechange,Offer,Unknown,New credit,22500.0
Application_1252849665,O_Sent (online only),2016-08-25 10:03:01.134000+00:00,2016-08-25 10:03:10.402000+00:00,User_31,statechange,Offer,Unknown,New credit,22500.0
Application_1252849665,W_Complete application,2016-08-25 10:03:10.402000+00:00,2016-08-25 10:03:10.416000+00:00,User_31,Deleted,Workflow,Unknown,New credit,22500.0
Application_1252849665,A_Complete,2016-08-25 10:03:10.416000+00:00,2016-08-25 10:03:10.428000+00:00,User_31,statechange,Application,Unknown,New credit,22500.0
Application_1252849665,A_Cancelled,2016-08-25 10:03:10.428000+00:00,2016-09-25 06:00:21.455000+00:00,User_1,statechange,Application,Unknown,New credit,22500.0
Application_1252849665,O_Cancelled,2016-09-25 06:00:21.455000+00:00,2016-09-25 06:00:21.473000+00:00,User_1,statechange,Offer,Unknown,New credit,22500.0
Application_1252849665,END,2016-09-25 06:00:21.455000+00:00,2016-09-25 06:00:21.473000+00:00,SYSTEM,statechange,Offer,Unknown,New credit,22500.0
Application_1253032337,START,2016-10-17 15:40:24.592000+00:00,2016-10-17 15:40:24.591000+00:00,SYSTEM,Created,Application,Car,Limit raise,15500.0
Application_1253032337,A_Create Application,2016-10-17 15:40:24.592000+00:00,2016-10-17 15:40:24.592000+00:00,User_52,Created,Application,Car,Limit raise,15500.0
Application_1253032337,A_Concept,2016-10-17 15:40:24.592000+00:00,2016-10-17 15:40:24.594000+00:00,User_52,statechange,Application,Car,Limit raise,15500.0
Application_1253032337,A_Accepted,2016-10-17 15:40:24.594000+00:00,2016-10-18 13:18:44.406000+00:00,User_67,statechange,Application,Car,Limit raise,15500.0
Application_1253032337,O_Create Offer,2016-10-18 13:18:44.406000+00:00,2016-10-18 13:20:44.229000+00:00,User_67,Created,Offer,Car,Limit raise,15500.0
Application_1253032337,O_Created,2016-10-18 13:20:44.229000+00:00,2016-10-18 13:20:44.711000+00:00,User_67,statechange,Offer,Car,Limit raise,15500.0
Application_1253032337,O_Sent (mail and online),2016-10-18 13:20:44.711000+00:00,2016-10-18 13:21:04.511000+00:00,User_67,statechange,Offer,Car,Limit raise,15500.0
Application_1253032337,W_Complete application,2016-10-18 13:21:04.511000+00:00,2016-10-18 13:21:04.527000+00:00,User_67,Deleted,Workflow,Car,Limit raise,15500.0
Application_1253032337,A_Complete,2016-10-18 13:21:04.527000+00:00,2016-10-18 13:21:04.539000+00:00,User_67,statechange,Application,Car,Limit raise,15500.0
Application_1253032337,A_Validating,2016-10-18 13:21:04.539000+00:00,2016-10-26 09:36:47.919000+00:00,User_27,statechange,Application,Car,Limit raise,15500.0
Application_1253032337,O_Returned,2016-10-26 09:36:47.919000+00:00,2016-10-26 09:37:57.281000+00:00,User_27,statechange,Offer,Car,Limit raise,15500.0
Application_1253032337,O_Accepted,2016-10-26 09:37:57.281000+00:00,2016-10-26 14:34:59.107000+00:00,User_109,statechange,Offer,Car,Limit raise,15500.0
Application_1253032337,A_Pending,2016-10-26 14:34:59.107000+00:00,2016-10-26 14:34:59.115000+00:00,User_109,statechange,Application,Car,Limit raise,15500.0
Application_1253032337,END,2016-10-26 14:34:59.107000+00:00,2016-10-26 14:34:59.115000+00:00,SYSTEM,statechange,Application,Car,Limit raise,15500.0
Application_1253225820,START,2016-10-03 09:57:02.411000+00:00,2016-10-03 09:57:02.410000+00:00,SYSTEM,Created,Application,Extra spending limit,Limit raise,10000.0
Application_1253225820,A_Create Application,2016-10-03 09:57:02.411000+00:00,2016-10-03 09:57:02.411000+00:00,User_2,Created,Application,Extra spending limit,Limit raise,10000.0
Application_1253225820,A_Concept,2016-10-03 09:57:02.411000+00:00,2016-10-03 09:57:02.414000+00:00,User_2,statechange,Application,Extra spending limit,Limit raise,10000.0
Application_1253225820,A_Accepted,2016-10-03 09:57:02.414000+00:00,2016-10-04 07:20:02.779000+00:00,User_66,statechange,Application,Extra spending limit,Limit raise,10000.0
Application_1253225820,O_Create Offer,2016-10-04 07:20:02.779000+00:00,2016-10-04 07:24:44.873000+00:00,User_66,Created,Offer,Extra spending limit,Limit raise,10000.0
Application_1253225820,O_Created,2016-10-04 07:24:44.873000+00:00,2016-10-04 07:24:45.497000+00:00,User_66,statechange,Offer,Extra spending limit,Limit raise,10000.0
Application_1253225820,O_Sent (online only),2016-10-04 07:24:45.497000+00:00,2016-10-04 07:26:10.634000+00:00,User_66,statechange,Offer,Extra spending limit,Limit raise,10000.0
Application_1253225820,W_Complete application,2016-10-04 07:26:10.634000+00:00,2016-10-04 07:26:10.646000+00:00,User_66,Deleted,Workflow,Extra spending limit,Limit raise,10000.0
Application_1253225820,A_Complete,2016-10-04 07:26:10.646000+00:00,2016-10-04 07:26:10.655000+00:00,User_66,statechange,Application,Extra spending limit,Limit raise,10000.0
Application_1253225820,O_Cancelled,2016-10-04 07:26:10.655000+00:00,2016-10-04 07:26:22.802000+00:00,User_66,statechange,Offer,Extra spending limit,Limit raise,10000.0
Application_1253225820,O_Create Offer,2016-10-04 07:26:22.802000+00:00,2016-10-04 07:26:40.316000+00:00,User_66,Created,Offer,Extra spending limit,Limit raise,10000.0
Application_1253225820,O_Created,2016-10-04 07:26:40.316000+00:00,2016-10-04 07:26:40.877000+00:00,User_66,statechange,Offer,Extra spending limit,Limit raise,10000.0
Application_1253225820,O_Sent (mail and online),2016-10-04 07:26:40.877000+00:00,2016-10-04 07:26:49.063000+00:00,User_66,statechange,Offer,Extra spending limit,Limit raise,10000.0
Application_1253225820,A_Validating,2016-10-04 07:26:49.063000+00:00,2016-10-06 07:59:43.343000+00:00,User_133,statechange,Application,Extra spending limit,Limit raise,10000.0
Application_1253225820,W_Validate application,2016-10-06 07:59:43.343000+00:00,2016-10-06 07:59:55.995000+00:00,User_133,Deleted,Workflow,Extra spending limit,Limit raise,10000.0
Application_1253225820,A_Incomplete,2016-10-06 07:59:55.995000+00:00,2016-10-06 07:59:56.003000+00:00,User_133,statechange,Application,Extra spending limit,Limit raise,10000.0
Application_1253225820,O_Returned,2016-10-06 07:59:56.003000+00:00,2016-10-06 08:01:16.040000+00:00,User_133,statechange,Offer,Extra spending limit,Limit raise,10000.0
Application_1253225820,A_Validating,2016-10-06 08:01:16.040000+00:00,2016-10-10 12:11:03.343000+00:00,User_129,statechange,Application,Extra spending limit,Limit raise,10000.0
Application_1253225820,O_Accepted,2016-10-10 12:11:03.343000+00:00,2016-10-11 08:34:02.629000+00:00,User_100,statechange,Offer,Extra spending limit,Limit raise,10000.0
Application_1253225820,A_Pending,2016-10-11 08:34:02.629000+00:00,2016-10-11 08:34:02.631000+00:00,User_100,statechange,Application,Extra spending limit,Limit raise,10000.0
Application_1253225820,END,2016-10-11 08:34:02.629000+00:00,2016-10-11 08:34:02.631000+00:00,SYSTEM,statechange,Application,Extra spending limit,Limit raise,10000.0
Application_1253832504,START,2016-09-26 10:58:07.821000+00:00,2016-09-26 10:58:07.820000+00:00,SYSTEM,Created,Application,Home improvement,New credit,8000.0
Application_1253832504,A_Create Application,2016-09-26 10:58:07.821000+00:00,2016-09-26 10:58:07.821000+00:00,User_1,Created,Application,Home improvement,New credit,8000.0
Application_1253832504,A_Submitted,2016-09-26 10:58:07.821000+00:00,2016-09-26 10:58:07.853000+00:00,User_1,statechange,Application,Home improvement,New credit,8000.0
Application_1253832504,A_Concept,2016-09-26 10:58:07.853000+00:00,2016-09-26 10:58:37.447000+00:00,User_1,statechange,Application,Home improvement,New credit,8000.0
Application_1253832504,A_Accepted,2016-09-26 10:58:37.447000+00:00,2016-09-27 11:42:33.704000+00:00,User_104,statechange,Application,Home improvement,New credit,8000.0
Application_1253832504,O_Create Offer,2016-09-27 11:42:33.704000+00:00,2016-09-27 11:43:39.172000+00:00,User_104,Created,Offer,Home improvement,New credit,8000.0
Application_1253832504,O_Created,2016-09-27 11:43:39.172000+00:00,2016-09-27 11:43:39.757000+00:00,User_104,statechange,Offer,Home improvement,New credit,8000.0
Application_1253832504,O_Sent (mail and online),2016-09-27 11:43:39.757000+00:00,2016-09-27 11:45:34.141000+00:00,User_104,statechange,Offer,Home improvement,New credit,8000.0
Application_1253832504,W_Complete application,2016-09-27 11:45:34.141000+00:00,2016-09-27 11:45:34.152000+00:00,User_104,Deleted,Workflow,Home improvement,New credit,8000.0
Application_1253832504,A_Complete,2016-09-27 11:45:34.152000+00:00,2016-09-27 11:45:34.161000+00:00,User_104,statechange,Application,Home improvement,New credit,8000.0
Application_1253832504,A_Cancelled,2016-09-27 11:45:34.161000+00:00,2016-10-28 06:00:14.842000+00:00,User_1,statechange,Application,Home improvement,New credit,8000.0
Application_1253832504,O_Cancelled,2016-10-28 06:00:14.842000+00:00,2016-10-28 06:00:14.862000+00:00,User_1,statechange,Offer,Home improvement,New credit,8000.0
Application_1253832504,END,2016-10-28 06:00:14.842000+00:00,2016-10-28 06:00:14.862000+00:00,SYSTEM,statechange,Offer,Home improvement,New credit,8000.0
Application_1254125100,START,2016-09-04 18:33:05.994000+00:00,2016-09-04 18:33:05.993000+00:00,SYSTEM,Created,Application,Home improvement,New credit,8000.0
Application_1254125100,A_Create Application,2016-09-04 18:33:05.994000+00:00,2016-09-04 18:33:05.994000+00:00,User_1,Created,Application,Home improvement,New credit,8000.0
Application_1254125100,A_Submitted,2016-09-04 18:33:05.994000+00:00,2016-09-04 18:33:06.030000+00:00,User_1,statechange,Application,Home improvement,New credit,8000.0
Application_1254125100,A_Concept,2016-09-04 18:33:06.030000+00:00,2016-09-04 18:33:34.684000+00:00,User_1,statechange,Application,Home improvement,New credit,8000.0
Application_1254125100,A_Accepted,2016-09-04 18:33:34.684000+00:00,2016-09-09 17:12:38.224000+00:00,User_61,statechange,Application,Home improvement,New credit,8000.0
Application_1254125100,O_Create Offer,2016-09-09 17:12:38.224000+00:00,2016-09-09 17:16:41.703000+00:00,User_61,Created,Offer,Home improvement,New credit,8000.0
Application_1254125100,O_Created,2016-09-09 17:16:41.703000+00:00,2016-09-09 17:16:42.308000+00:00,User_61,statechange,Offer,Home improvement,New credit,8000.0
Application_1254125100,O_Create Offer,2016-09-09 17:16:42.308000+00:00,2016-09-09 17:16:57.743000+00:00,User_61,Created,Offer,Home improvement,New credit,8000.0
Application_1254125100,O_Created,2016-09-09 17:16:57.743000+00:00,2016-09-09 17:16:58.223000+00:00,User_61,statechange,Offer,Home improvement,New credit,8000.0
Application_1254125100,O_Sent (mail and online),2016-09-09 17:16:58.223000+00:00,2016-09-09 17:17:42.433000+00:00,User_61,statechange,Offer,Home improvement,New credit,8000.0
Application_1254125100,O_Sent (mail and online),2016-09-09 17:17:42.433000+00:00,2016-09-09 17:17:42.434000+00:00,User_61,statechange,Offer,Home improvement,New credit,8000.0
Application_1254125100,W_Complete application,2016-09-09 17:17:42.434000+00:00,2016-09-09 17:17:42.447000+00:00,User_61,Deleted,Workflow,Home improvement,New credit,8000.0
Application_1254125100,A_Complete,2016-09-09 17:17:42.447000+00:00,2016-09-09 17:17:42.456000+00:00,User_61,statechange,Application,Home improvement,New credit,8000.0
Application_1254125100,O_Create Offer,2016-09-09 17:17:42.456000+00:00,2016-09-21 15:46:45.619000+00:00,User_44,Created,Offer,Home improvement,New credit,8000.0
Application_1254125100,O_Created,2016-09-21 15:46:45.619000+00:00,2016-09-21 15:46:46.223000+00:00,User_44,statechange,Offer,Home improvement,New credit,8000.0
Application_1254125100,O_Sent (mail and online),2016-09-21 15:46:46.223000+00:00,2016-09-21 15:47:17.478000+00:00,User_44,statechange,Offer,Home improvement,New credit,8000.0
Application_1254125100,A_Validating,2016-09-21 15:47:17.478000+00:00,2016-09-30 12:31:10.425000+00:00,User_27,statechange,Application,Home improvement,New credit,8000.0
Application_1254125100,O_Returned,2016-09-30 12:31:10.425000+00:00,2016-09-30 12:31:23.893000+00:00,User_27,statechange,Offer,Home improvement,New credit,8000.0
Application_1254125100,W_Validate application,2016-09-30 12:31:23.893000+00:00,2016-09-30 12:37:22.064000+00:00,User_27,Deleted,Workflow,Home improvement,New credit,8000.0
Application_1254125100,A_Incomplete,2016-09-30 12:37:22.064000+00:00,2016-09-30 12:37:22.076000+00:00,User_27,statechange,Application,Home improvement,New credit,8000.0
Application_1254125100,A_Validating,2016-09-30 12:37:22.076000+00:00,2016-10-03 07:28:10.259000+00:00,User_122,statechange,Application,Home improvement,New credit,8000.0
Application_1254125100,W_Validate application,2016-10-03 07:28:10.259000+00:00,2016-10-04 09:36:36.515000+00:00,User_93,Deleted,Workflow,Home improvement,New credit,8000.0
Application_1254125100,A_Incomplete,2016-10-04 09:36:36.515000+00:00,2016-10-04 09:36:36.524000+00:00,User_93,statechange,Application,Home improvement,New credit,8000.0
Application_1254125100,O_Accepted,2016-10-04 09:36:36.524000+00:00,2016-10-06 10:59:22.310000+00:00,User_112,statechange,Offer,Home improvement,New credit,8000.0
Application_1254125100,A_Pending,2016-10-06 10:59:22.310000+00:00,2016-10-06 10:59:22.314000+00:00,User_112,statechange,Application,Home improvement,New credit,8000.0
Application_1254125100,O_Cancelled,2016-10-06 10:59:22.314000+00:00,2016-10-06 10:59:22.328000+00:00,User_112,statechange,Offer,Home improvement,New credit,8000.0
Application_1254125100,O_Cancelled,2016-10-06 10:59:22.328000+00:00,2016-10-06 10:59:22.335000+00:00,User_112,statechange,Offer,Home improvement,New credit,8000.0
Application_1254125100,END,2016-10-06 10:59:22.328000+00:00,2016-10-06 10:59:22.335000+00:00,SYSTEM,statechange,Offer,Home improvement,New credit,8000.0
Application_1254506843,START,2016-08-26 18:17:48.812000+00:00,2016-08-26 18:17:48.811000+00:00,SYSTEM,Created,Application,Car,Limit raise,30000.0
Application_1254506843,A_Create Application,2016-08-26 18:17:48.812000+00:00,2016-08-26 18:17:48.812000+00:00,User_52,Created,Application,Car,Limit raise,30000.0
Application_1254506843,A_Concept,2016-08-26 18:17:48.812000+00:00,2016-08-26 18:17:48.814000+00:00,User_52,statechange,Application,Car,Limit raise,30000.0
Application_1254506843,A_Accepted,2016-08-26 18:17:48.814000+00:00,2016-08-29 14:24:29.035000+00:00,User_78,statechange,Application,Car,Limit raise,30000.0
Application_1254506843,O_Create Offer,2016-08-29 14:24:29.035000+00:00,2016-08-29 14:26:43.853000+00:00,User_78,Created,Offer,Car,Limit raise,30000.0
Application_1254506843,O_Created,2016-08-29 14:26:43.853000+00:00,2016-08-29 14:26:44.511000+00:00,User_78,statechange,Offer,Car,Limit raise,30000.0
Application_1254506843,O_Sent (mail and online),2016-08-29 14:26:44.511000+00:00,2016-08-29 14:27:49.382000+00:00,User_78,statechange,Offer,Car,Limit raise,30000.0
Application_1254506843,W_Complete application,2016-08-29 14:27:49.382000+00:00,2016-08-29 14:27:49.394000+00:00,User_78,Deleted,Workflow,Car,Limit raise,30000.0
Application_1254506843,A_Complete,2016-08-29 14:27:49.394000+00:00,2016-08-29 14:27:49.404000+00:00,User_78,statechange,Application,Car,Limit raise,30000.0
